06:30:21 [INFO] pixel (25, 25)  terminal (25, 12)
06:30:21 [INFO] pixel (25, 25)  terminal (25, 12)
06:30:22 [INFO] pixel (25, 24)  terminal (25, 12)
06:30:22 [INFO] pixel (25, 25)  terminal (25, 12)
06:30:22 [INFO] pixel (25, 26)  terminal (25, 13)
06:30:22 [INFO] pixel (25, 27)  terminal (25, 13)
06:30:22 [INFO] pixel (25, 28)  terminal (25, 14)
06:30:22 [INFO] pixel (25, 29)  terminal (25, 14)
06:30:23 [INFO] pixel (25, 30)  terminal (25, 15)
06:30:23 [INFO] pixel (25, 30)  terminal (25, 15)
06:30:23 [INFO] pixel (25, 31)  terminal (25, 15)
06:30:23 [INFO] pixel (25, 32)  terminal (25, 16)
06:30:23 [INFO] pixel (25, 32)  terminal (25, 16)
06:30:24 [INFO] pixel (26, 32)  terminal (26, 16)
06:30:24 [INFO] pixel (26, 32)  terminal (26, 16)
06:30:24 [INFO] pixel (26, 32)  terminal (26, 16)
06:30:25 [INFO] pixel (27, 32)  terminal (27, 16)
06:30:25 [INFO] pixel (27, 32)  terminal (27, 16)
06:30:25 [INFO] pixel (28, 32)  terminal (28, 16)
06:30:25 [INFO] pixel (28, 32)  terminal (28, 16)
06:30:25 [INFO] pixel (29, 32)  terminal (29, 16)
06:30:25 [INFO] pixel (29, 32)  terminal (29, 16)
06:30:25 [INFO] pixel (30, 32)  terminal (30, 16)
06:30:25 [INFO] pixel (30, 32)  terminal (30, 16)
06:30:25 [INFO] pixel (31, 32)  terminal (31, 16)
06:30:25 [INFO] pixel (31, 32)  terminal (31, 16)
06:30:25 [INFO] pixel (31, 32)  terminal (31, 16)
06:30:25 [INFO] pixel (32, 32)  terminal (32, 16)
06:30:26 [INFO] pixel (33, 32)  terminal (33, 16)
06:30:26 [INFO] pixel (33, 32)  terminal (33, 16)
06:30:26 [INFO] pixel (34, 32)  terminal (34, 16)
06:30:26 [INFO] pixel (34, 32)  terminal (34, 16)
06:30:26 [INFO] pixel (35, 32)  terminal (35, 16)
06:30:26 [INFO] pixel (35, 32)  terminal (35, 16)
06:30:26 [INFO] pixel (34, 32)  terminal (34, 16)
06:30:26 [INFO] pixel (33, 32)  terminal (33, 16)
06:30:27 [INFO] pixel (32, 32)  terminal (32, 16)
06:30:27 [INFO] pixel (32, 32)  terminal (32, 16)
06:30:27 [INFO] pixel (33, 32)  terminal (33, 16)
06:30:27 [INFO] pixel (34, 32)  terminal (34, 16)
06:30:27 [INFO] pixel (35, 32)  terminal (35, 16)
06:30:27 [INFO] pixel (36, 32)  terminal (36, 16)
06:30:27 [INFO] pixel (37, 32)  terminal (37, 16)
06:30:28 [INFO] pixel (38, 32)  terminal (38, 16)
06:30:28 [INFO] pixel (39, 32)  terminal (39, 16)
06:30:28 [INFO] pixel (38, 32)  terminal (38, 16)
06:30:28 [INFO] pixel (37, 32)  terminal (37, 16)
06:30:28 [INFO] pixel (36, 32)  terminal (36, 16)
06:30:29 [INFO] pixel (36, 32)  terminal (36, 16)
06:30:29 [INFO] pixel (37, 32)  terminal (37, 16)
06:30:29 [INFO] pixel (38, 32)  terminal (38, 16)
06:30:29 [INFO] pixel (39, 32)  terminal (39, 16)
